Niche,Macro_Category,Warehouse_Source,Country,Buyer_ID,Buyer_Name,Tender_Count,First_Date,Last_Date,Active_Years,Active_Span_Days
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_7752b62d496b76d98627e4ab,Nieuwpoort,3,2024-03-20,2025-09-03,2,532
Signage / wayfinding / vinyl,PRINT_BROKERAGE,United Kingdom,United Kingdom,buy_76d44b5ddaedc318d515,Natural History Museum,3,2023-08-04,2025-09-02,2,760
Website design / redesign,WEB_DIGITAL,TenderNed,Netherlands,buy_41c3c2c51dd9857711d6,Gemeente Barneveld,3,2023-10-24,2025-08-31,2,677
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_e2f8ddd71435d2f903e7,"Landeshauptstadt Dresden, GB Wirtschaft, Digitales, Personal und Sicherheit, Haupt- und Personalamt",3,2023-11-14,2025-08-29,2,654
Small IT equipment supply,PROCUREMENT_BROKERAGE,TenderNed,Netherlands,buy_349102c26e14ca9b9846,Universiteit van Amsterdam,3,2025-04-27,2025-08-27,1,122
Online forms / lightweight portals,WEB_DIGITAL,Germany,Germany,buy_8b872c6d950210cc5569,BG-Phoenics GmbH,3,2025-08-15,2025-08-26,1,11
Brochure / flyer / poster printing,PRINT_BROKERAGE,Belgium,BE,buy_3ab0e6bafbb28d42704bb078,Fonds de la Recherche Scientifique - FNRS,3,2025-04-22,2025-08-26,1,126
Brochure / flyer / poster printing,PRINT_BROKERAGE,Quebec,Canada - Quebec,buy_45ad8c776e529f8629e3,Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec (CIUSSS MCQ),3,2023-08-17,2025-08-26,3,740
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_acf94e9bbc56ed7471aa,Landkreis Unterallgäu,3,2024-05-16,2025-08-25,2,466
Brochure / flyer / poster printing,PRINT_BROKERAGE,Belgium,BE,buy_40648a705c4046b9d56b6934,Commission de gestion du Parc naturel de l'Ardenne méridionale,3,2025-08-20,2025-08-20,1,0
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_fd62ac2beb5c3eb74911,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.,3,2025-07-01,2025-08-18,1,48
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_f08875f84c0aa12b9efe,JEN Jülicher Entsorgungsgesellschaft für Nuklearanlagen mbH,3,2025-03-10,2025-08-15,1,158
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_2420b6cd990b2b4d956d,Département de l'Ardèche,3,2023-12-22,2025-08-13,3,600
Document digitization / scanning,DATA_ADMIN,Canada federal,Canada,buy_6cccf1c8162482cf8b98,Shared Services Canada,3,2023-11-08,2025-08-13,3,644
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_32e0f55446bdee208f44a39f,Libramont-Chevigny,3,2025-04-03,2025-08-11,1,130
Website design / redesign,WEB_DIGITAL,TenderNed,Netherlands,buy_5534c2d807b6ddd619d0,Brabant Water NV,3,2024-06-26,2025-08-10,2,410
Website design / redesign,WEB_DIGITAL,Belgium,BE,buy_411bf06c8f98e06cb1695b6e,VZW Vlaams Centrum voor Agro- en Visserijmarketing,3,2024-07-01,2025-08-08,2,403
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_81792523785fed8d7433,SGCD 35,3,2023-09-29,2025-08-05,3,676
Signage / wayfinding / vinyl,PRINT_BROKERAGE,TenderNed,Netherlands,buy_901cd171908d00c368f1,Waterschap Hunze en Aa's,3,2024-06-19,2025-08-05,2,412
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_c8ca8dadbeaa8fec6232,CD des A-M - Secrétariat Général,3,2024-12-28,2025-08-05,2,220
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Quebec,Canada - Quebec,buy_005295782b8da808ca00,"Assemblée nationale-Direction des ressources financières, de l'approvisionnement et de la vérification",3,2025-01-27,2025-08-04,1,189
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_0ad592ffb598c793587f,"Hessen Trade & Invest GmbH, Zentrale Beschaffung",3,2024-08-05,2025-08-04,2,364
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_0d37fe25568e33ef0f51,EPDAHAA,3,2023-08-10,2025-08-01,3,722
Website design / redesign,WEB_DIGITAL,United Kingdom,United Kingdom,buy_59be015b522fb73b8d74,THE OPEN UNIVERSITY,3,2025-03-31,2025-08-01,1,123
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_2626f113d8e90305b5d5,Département de la Vendée,3,2024-01-21,2025-08-01,2,558
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_c922861d26cf25f1055e,CAP Territoires (60),3,2024-08-24,2025-08-01,2,342
Transcription / minutes,VIDEO_AUDIO,Quebec,Canada - Quebec,buy_d259f7e21c5e6b7ecdac,Centre intégré de santé et de services sociaux (CISSS) des Laurentides,3,2024-10-23,2025-07-31,2,281
Website design / redesign,WEB_DIGITAL,France,France,buy_8e7cbc1eefcbf8fc48df,Ville d'Annecy,3,2023-11-22,2025-07-30,3,616
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_b8f7c032ddef7f26b51c6323,Farciennes,3,2023-10-10,2025-07-30,3,659
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_c893d9c1daaa887c1577,Conseil départemental de l'Orne Secrétariat général Direction des Achats et de la logistique,3,2025-01-29,2025-07-29,1,181
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_93c5d202959286ffa20a,Bayerisches Landesamt für Umwelt,3,2024-01-03,2025-07-29,2,573
Website design / redesign,WEB_DIGITAL,Quebec,Canada - Quebec,buy_ec71da37a46cd23c01f2,Ville de Granby,3,2024-05-31,2025-07-28,2,423
Small IT equipment supply,PROCUREMENT_BROKERAGE,TED,SRB,buy_2543216cad277a9e872c,Ministry for Public Investment– The Republic of Serbia,3,2024-09-02,2025-07-25,2,326
Brochure / flyer / poster printing,PRINT_BROKERAGE,Ireland,Ireland,buy_860d15b68965ace7f85c,The Office of Government Procurement,3,2024-05-17,2025-07-24,2,433
Copywriting / editorial content,CONTENT_DESIGN,Quebec,Canada - Quebec,buy_d74cee2e434241cc8e48,Santé Québec,3,2025-04-22,2025-07-24,1,93
Brochure / flyer / poster printing,PRINT_BROKERAGE,Ireland,Ireland,buy_345bec0c2fd7d534b800,SOLAS,3,2024-09-03,2025-07-23,2,323
Graphic design / layout,CONTENT_DESIGN,Quebec,Canada - Quebec,buy_ec71da37a46cd23c01f2,Ville de Granby,3,2023-12-11,2025-07-23,3,590
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_618ce7ec10dce1915ea4,GLOBAL SECURITY-SECTOR-REFORM FOUNDATION GGMBH,3,2024-09-25,2025-07-23,2,301
Copywriting / editorial content,CONTENT_DESIGN,Belgium,BE,buy_b25d49d56e93a40292314b63,Direction Générale de la Sécurité Civile,3,2024-02-12,2025-07-23,2,527
Transcription / minutes,VIDEO_AUDIO,United Kingdom,United Kingdom,buy_9af42f5c960334a45414,Solihull Metropolitan Borough Council,3,2025-07-18,2025-07-23,1,5
E-learning / training content,TRAINING,Ireland,Ireland,buy_345bec0c2fd7d534b800,SOLAS,3,2023-11-29,2025-07-22,2,601
Brand identity / visual identity,CONTENT_DESIGN,Belgium,BE,buy_9a022c0576886e34d3dbacab,Ziekenhuisnetwerk Antwerpen,3,2023-11-13,2025-07-22,3,617
Small IT equipment supply,PROCUREMENT_BROKERAGE,TED,HRV,buy_bf2fcdabac3828c9c189,SPLITSKO-DALMATINSKA ŽUPANIJA,3,2024-07-23,2025-07-22,2,364
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_4815c82046b34984ab6a,Cté de Communes d'Erdre et Gesvres,3,2024-10-25,2025-07-20,2,268
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_739bdfd561241f9a577e,Knappschaft Kliniken Solution GmbH,3,2024-08-14,2025-07-17,2,337
Labels / stickers / QR materials,PRINT_BROKERAGE,United Kingdom,United Kingdom,buy_ffd55b25fce4822da430,Lichfield District Council,3,2025-05-08,2025-07-17,1,70
Document digitization / scanning,DATA_ADMIN,Quebec,Canada - Quebec,buy_abb8ed450a4cbc7ef5d7,Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal,3,2023-10-17,2025-07-16,3,638
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_b01c8deb7a071c2fd862,Stadt Nürnberg - Zentrale Dienste,3,2023-12-06,2025-07-16,2,588
Proofreading / editing,CONTENT_DESIGN,Quebec,Canada - Quebec,buy_a7925be7225e4eb8b6fe,Ministère des Finances,3,2025-06-19,2025-07-15,1,26
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Quebec,Canada - Quebec,buy_4d6c19cd37181aec4e49,SQI-Direction immobilière Nord de Montréal,3,2024-09-24,2025-07-14,2,293
Graphic design / layout,CONTENT_DESIGN,France,France,buy_9b7e8e468abeec3940fe,Ville Belfort,3,2024-08-11,2025-07-12,2,335
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_7fd0633941c3fc91c1ee,Le Mans Métropole,3,2024-01-10,2025-07-12,2,549
Small IT equipment supply,PROCUREMENT_BROKERAGE,TED,ISL,buy_762b14c03b51c7f5e2fb,Ríkiskaup,3,2023-11-01,2025-07-11,3,618
Photography,VIDEO_AUDIO,Ireland,Ireland,buy_543d7790becdc4cd9d56,Atlantic Technological University,3,2023-09-02,2025-07-11,2,678
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_1f6e9cb53f85571ae618,HAUTS-DE-FRANCE TOURISME,3,2024-03-14,2025-07-10,2,483
Small IT equipment supply,PROCUREMENT_BROKERAGE,TED,EST,buy_e908f43d1dc8cf42dee7,Aktsiaselts Lääne-Tallinna Keskhaigla,3,2024-04-19,2025-07-10,2,447
Website design / redesign,WEB_DIGITAL,Germany,Germany,buy_cd6f9dd55f815eac341b,KfW Bankengruppe,3,2024-02-14,2025-07-08,2,510
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Canada federal,Canada,buy_0607a8a09c35020b4e75,Department of Public Works and Government Services (PSPC),3,2024-05-10,2025-07-08,2,424
Website design / redesign,WEB_DIGITAL,France,France,buy_5dfb5d669b8e864a3911,Museum National d'Histoire Naturelle,3,2024-05-01,2025-07-07,2,432
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_3d513305b37d5b011a0fbfd2,Centre Hospitalier Epicura,3,2024-01-21,2025-07-07,2,533
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_0cd6a637352500a8f147,COMSOPGN,3,2023-08-26,2025-07-05,3,679
Brochure / flyer / poster printing,PRINT_BROKERAGE,Ireland,Ireland,buy_776029063437768e428f,Dublin City Council,3,2024-05-06,2025-07-04,2,424
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_0a019b1dac91596e2ef7,ETABLISSEMENT PUBLIC DE SANTE,3,2024-06-18,2025-07-04,2,381
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_a662c755a7b2d626916d,"Stadt Gelsenkirchen, 10/4.1 - Zentrale Beschaffungsstelle",3,2024-01-04,2025-07-03,2,546
Web hosting / domain / SSL,WEB_DIGITAL,TenderNed,Netherlands,buy_40a017634ef0eb584381,Gemeente Heemstede,3,2024-06-06,2025-07-03,2,392
Web hosting / domain / SSL,WEB_DIGITAL,TenderNed,Netherlands,buy_650b22473932b25525aa,SURF B.V.,3,2024-05-30,2025-07-03,2,399
Website design / redesign,WEB_DIGITAL,TenderNed,Netherlands,buy_f8e2764f63bc80d18208,Provincie Utrecht,3,2024-10-23,2025-07-02,2,252
Web hosting / domain / SSL,WEB_DIGITAL,TenderNed,Netherlands,buy_763e099b02f03ad1c232,"Gemeente Amsterdam, afdeling ICT",3,2024-06-28,2025-06-29,2,366
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_c6df29ab6d13c386f8c0,COMMUNE DE MEGEVE,3,2024-06-26,2025-06-27,2,366
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Quebec,Canada - Quebec,buy_fdf22e4567af8c1ac13d,Centre de services scolaire des Découvreurs.,3,2023-09-05,2025-06-27,2,661
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_39472774884fda5fb2bd,Département de Maine-et-Loire,3,2025-04-17,2025-06-26,1,70
Website design / redesign,WEB_DIGITAL,TenderNed,Netherlands,buy_349102c26e14ca9b9846,Universiteit van Amsterdam,3,2024-05-02,2025-06-26,2,420
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_87881b066f8b8867133d7439,Department for Transport Infrastructure,3,2023-08-08,2025-06-26,3,688
Promotional merchandise / branded items,PRINT_BROKERAGE,TED,NOR,buy_581df20f038735ed5497,SYKEHUSINNKJØP HF,3,2023-12-05,2025-06-25,2,568
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_507bcf0306594a645b2c,"Immobilien Bremen, Eigenbetrieb der Stadtgemeinde Bremen",3,2025-04-15,2025-06-25,1,71
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_20b28d7b590c7cbfc7fa,Université Clermont Auvergne,3,2024-12-03,2025-06-25,2,204
Website design / redesign,WEB_DIGITAL,Germany,Germany,buy_8d9482e06a713c950a68,Bundesamt für Naturschutz,3,2024-07-08,2025-06-24,2,351
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_762b3e74fd44b4d221ebb5c7,Vielsalm,3,2024-03-20,2025-06-20,2,457
Document digitization / scanning,DATA_ADMIN,TenderNed,Netherlands,buy_f8e2764f63bc80d18208,Provincie Utrecht,3,2023-12-20,2025-06-20,2,548
Website design / redesign,WEB_DIGITAL,United Kingdom,United Kingdom,buy_c5253c03950af10b9905,The National Archives,3,2023-10-31,2025-06-20,2,598
Brochure / flyer / poster printing,PRINT_BROKERAGE,Germany,Germany,buy_c1f7351c5526ecacca09,Presse- und Informationsamt der Bundesregierung,3,2024-02-15,2025-06-19,2,490
Website design / redesign,WEB_DIGITAL,France,France,buy_d50f745ece11c4385e8e,Bibliothèque publique d'information,3,2024-03-03,2025-06-19,2,473
Simple API / software integration,AUTOMATION_SOFTWARE,United Kingdom,United Kingdom,buy_8e6b6e022c997becdd3e,Home Office,3,2023-09-26,2025-06-19,2,632
Brochure / flyer / poster printing,PRINT_BROKERAGE,Belgium,BE,buy_e0cdee7ae0d7586f99eca260,Deerlijk,3,2023-11-14,2025-06-19,3,583
Website design / redesign,WEB_DIGITAL,Germany,Germany,buy_d9f02165df1c32addc0a,ARD ZDF Deutschlandradio Beitragsservice,3,2024-03-07,2025-06-18,2,468
Small IT equipment supply,PROCUREMENT_BROKERAGE,TenderNed,Netherlands,buy_703109ee3407fffc7538,Stichting voor Educatie en Beroepsonderwijs Zadkine,3,2024-12-05,2025-06-18,2,195
Digital marketing / SEO / campaigns,CONTENT_DESIGN,TED,ITA,buy_811f3d14bc58dffafbdd,FEDERAZIONE ITALIANA SCHERMA,3,2024-03-12,2025-06-17,2,462
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_5f67f97680a6073dcbe2,Conseil Départemental d'Ille et Vilaine,3,2024-05-11,2025-06-17,2,402
Copywriting / editorial content,CONTENT_DESIGN,Belgium,BE,buy_91fbe8a3b5021de2afbde2ab,Direction des Etudes environnementales et paysagères,3,2024-10-23,2025-06-16,2,236
Digital marketing / SEO / campaigns,CONTENT_DESIGN,TED,PRT,buy_091d5eef279cbb542f9f,"Secretaria-Geral do Ministério do Trabalho, Solidariedade e Segurança Social",3,2024-08-07,2025-06-14,2,311
Online forms / lightweight portals,WEB_DIGITAL,TED,POL,buy_8a419ea0c511ed35f932,Poczta Polska S.A.,3,2024-06-20,2025-06-13,2,358
Direct mail / envelope / routing,PRINT_BROKERAGE,Canada federal,Canada,buy_a19d53cc25f83c792ad1,National Research Council of Canada (NRC),3,2025-06-13,2025-06-13,1,0
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_fa72dfca0edbbfbf60ed,VILLE DE SAINT ANDRÉ,3,2024-10-12,2025-06-13,2,244
Copywriting / editorial content,CONTENT_DESIGN,TED,FIN,buy_b25d30d271157ab27322,Business Finland Oy/Ltd,3,2025-03-05,2025-06-10,1,97
Document digitization / scanning,DATA_ADMIN,France,France,buy_887d3f67d5d25d798f62,Conseil départemental Meurthe et Moselle,3,2024-10-31,2025-06-09,2,221
Document digitization / scanning,DATA_ADMIN,France,France,buy_38cda56bc617bb938f42,EPA-Shom,3,2024-03-27,2025-06-07,2,437
Small IT equipment supply,PROCUREMENT_BROKERAGE,Belgium,BE,buy_0fc8e882ef785f18926364aa,Office Central des Achats,3,2023-12-22,2025-06-06,3,532
Small IT equipment supply,PROCUREMENT_BROKERAGE,United Kingdom,United Kingdom,buy_666c84adabd6d62f109f,East Cambridgeshire District Council,3,2025-06-05,2025-06-06,1,1
Copywriting / editorial content,CONTENT_DESIGN,Belgium,BE,buy_8ae1c475cbfbc562573daf6a,Ciney,3,2024-06-14,2025-06-05,2,356
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_f381be2cbd6950d3e2169946,Nassogne,3,2023-11-14,2025-06-05,3,569
Interpretation services,LANGUAGE,France,France,buy_e8c098c0efc747dd8af6,Bureau de Recherche en Géologie Minière (BRGM),3,2024-06-28,2025-06-04,2,341
Translation / localization,LANGUAGE,Belgium,BE,buy_d398272a40897f050b6c9e6d,Université Libre de Bruxelles,3,2023-11-09,2025-06-04,2,573
Brochure / flyer / poster printing,PRINT_BROKERAGE,Quebec,Canada - Quebec,buy_dacfddedbd3476306808,Société de Transport de l'Outaouais.,3,2023-10-30,2025-06-04,3,583
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_eee82bc92f04d12ec8eb,Département des Côtes d'Armor,3,2024-08-11,2025-06-03,2,296
Web hosting / domain / SSL,WEB_DIGITAL,United Kingdom,United Kingdom,buy_5f950a090166e234f33c,Transport for Greater Manchester,3,2024-06-19,2025-05-30,2,345
Website design / redesign,WEB_DIGITAL,Belgium,BE,buy_876811305d538dfd4b065900,SPI(3p),3,2024-10-18,2025-05-28,2,222
Website design / redesign,WEB_DIGITAL,TenderNed,Netherlands,buy_b744df76333f0b608349,Waterschap Brabantse Delta,3,2025-04-18,2025-05-27,1,39
Document digitization / scanning,DATA_ADMIN,Quebec,Canada - Quebec,buy_5748010f71b1b5862a92,CIUSSS du Nord-de-l'Île-de-Montréal,3,2023-10-02,2025-05-26,3,602
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_f71bb33b0d1bb58fe56a,DEPARTEMENT DU GERS,3,2024-02-29,2025-05-25,2,451
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_1d7885ca0ed65dec425ae9ad,Ramillies,3,2023-08-23,2025-05-23,3,639
Proofreading / editing,CONTENT_DESIGN,Quebec,Canada - Quebec,buy_f05069f2e849f61de027,"Ministère de l'Immigration, de la Francisation et de l'Intégration",3,2024-02-28,2025-05-22,2,449
Transcription / minutes,VIDEO_AUDIO,Quebec,Canada - Quebec,buy_599a3ef6df17854068cb,Université du Québec à Montréal,3,2024-05-08,2025-05-21,2,378
Small IT equipment supply,PROCUREMENT_BROKERAGE,Quebec,Canada - Quebec,buy_dacfddedbd3476306808,Société de Transport de l'Outaouais.,3,2024-03-08,2025-05-15,2,433
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_66341d3108a5b475e94b,CMAR PACA,3,2024-04-18,2025-05-15,2,392
Transcription / minutes,VIDEO_AUDIO,France,France,buy_02a7a8aefe14c3e69afc,REGION DES PAYS DE LA LOIRE,3,2024-07-13,2025-05-15,2,306
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_c7e239d548230356d440,École nationale des ponts et chaussées,3,2023-11-24,2025-05-15,3,538
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_e99ded991735aa2e7d3c,Commune de Thonon-les-Bains,3,2024-05-19,2025-05-15,2,361
Signage / wayfinding / vinyl,PRINT_BROKERAGE,Belgium,BE,buy_20cafb2d606910995011bc6c,Jurbise,3,2024-04-05,2025-05-15,2,405
Small IT equipment supply,PROCUREMENT_BROKERAGE,TenderNed,Netherlands,buy_26c146d5cb2e6273aad0,Bonaire Brandstof Terminals B.V.,3,2024-08-04,2025-05-13,2,282
Brochure / flyer / poster printing,PRINT_BROKERAGE,TenderNed,Netherlands,buy_082fe9c120e058a6ce54,ProRail B.V.,3,2024-01-16,2025-05-10,2,480
Interpretation services,LANGUAGE,France,France,buy_ec46bca65143ffec787f,CA du Pays Nord Martinique,3,2024-10-24,2025-05-07,2,195
Document digitization / scanning,DATA_ADMIN,Germany,Germany,buy_75f040e54050317f6350,Bundesamt für Strahlenschutz,3,2024-12-20,2025-05-07,2,138
Translation / localization,LANGUAGE,Quebec,Canada - Quebec,buy_7a4f20655226d7f5284d,Ville de Gatineau.,3,2024-09-19,2025-05-06,2,229
Website design / redesign,WEB_DIGITAL,France,France,buy_0938eba631d44737b42f,Mairie,3,2025-05-05,2025-05-05,1,0
Brochure / flyer / poster printing,PRINT_BROKERAGE,TenderNed,Netherlands,buy_c5bb6523132756a3cc1a,Stichting Openbaar Onderwijs aan de Amstel,3,2024-05-24,2025-05-04,2,345
Signage / wayfinding / vinyl,PRINT_BROKERAGE,France,France,buy_eaf1fed8134a1d035380,Commune de Cherbourg-en-Cotentin,3,2024-10-13,2025-05-03,2,202
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_60d889569352c56e652f,Ville de Conflans-Sainte-Honorine,3,2024-12-26,2025-05-03,2,128
Brochure / flyer / poster printing,PRINT_BROKERAGE,France,France,buy_63d0ea37f361a72f0ada,Semitan,3,2024-05-09,2025-05-03,2,359
Voice-over / narration / audio editing,VIDEO_AUDIO,TED,DNK,buy_ccb634a88b3b7aa188bd,Banedanmark,3,2024-08-05,2025-05-02,2,270
Social media content production,CONTENT_DESIGN,France,France,buy_20fd4ccbdb83a4e0c29a,Région Provence-Alpes-Côte d'Azur,3,2023-09-08,2025-05-02,3,602
Document digitization / scanning,DATA_ADMIN,France,France,buy_3ac7237f5fb36dd7a279,DEPARTEMENT DE LA HAUTE-SAVOIE,3,2025-04-19,2025-05-02,1,13
Brand identity / visual identity,CONTENT_DESIGN,Belgium,BE,buy_27d44996a73a5a7aeac32188,Vrije Universiteit Brussel (3P),3,2024-04-29,2025-04-30,2,366
Brochure / flyer / poster printing,PRINT_BROKERAGE,TenderNed,Netherlands,buy_b019b5fc00204a084940,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,3,2024-04-12,2025-04-29,2,382
Brand identity / visual identity,CONTENT_DESIGN,TED,FIN,buy_b25d30d271157ab27322,Helsinki Partners Oy,3,2024-03-27,2025-04-25,2,394
Document digitization / scanning,DATA_ADMIN,France,France,buy_b68c1f442174becaf4a7,Conseil Départemental du Morbihan,3,2024-04-28,2025-04-25,2,362
Low-code / no-code implementation,AUTOMATION_SOFTWARE,TED,FIN,buy_21d608cefc7ad1917578,Pirkanmaan hyvinvointialue,3,2024-10-10,2025-04-24,2,196
Document digitization / scanning,DATA_ADMIN,TenderNed,Netherlands,buy_55847126054542d7c17c,Gemeente Midden-Groningen,3,2023-10-04,2025-04-23,2,567
Website design / redesign,WEB_DIGITAL,United Kingdom,United Kingdom,buy_b1c256454186b1984e54,The Education Training Collective,3,2024-11-22,2025-04-16,2,145
Office / presentation equipment supply,PROCUREMENT_BROKERAGE,United Kingdom,United Kingdom,buy_7b30fdf19dec6de6bfc6,Social Security Scotland,3,2025-01-22,2025-04-15,1,83
Illustration / infographics,CONTENT_DESIGN,Quebec,Canada - Quebec,buy_58a14b74d6ae2c25f910,"Ministère de l'Économie, de l'Innovation et de l'Énergie",3,2025-03-31,2025-04-14,1,14
